"Country ";"Short";"League ";"Hour";"Status";"Home Team";"Result Home";"Result Visitor";"Visitor Team";"Odds";"Odds";"Casa | Fora";"Casa | Fora";"Global";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Global";"Casa | Fora";"Global";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Global";"Casa | Fora";"Casa | Fora";"Global";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Global";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Global";"Global"
"Iceland";"ISL";"U19 League B";"30-06-2026 15:00";"NS";"Víkingur / BF108 U19";"";"";"Njar. / Grin. / Víð. U19";"";"";"60 | 7";"100 | 78";"";"";"2.4 | 1.4";"";"";"";"";"";"70 | 40";"30 | 20";"0 | 40";"80 | 47";"100 | 60";"70 | 80";"30 | 60";"1x1 | 1x2";"";"4.5 | 2.3";"1.3 | 2.8";"5.4";"";"1 | 2";"10 | 10";"";"";"";"";"";"";"";"";"6"
"Iceland";"ISL";"U19 League B";"30-06-2026 17:00";"NS";"Stjarnan / KFG U19";"";"";"Leiknir/Árb/KB";"";"";"14 | 46";"85 | 92";"";"";"1.4 | 1.9";"";"";"";"";"";"40 | 60";"20 | 10";"40 | 30";"47 | 63";"60 | 70";"80 | 90";"60 | 40";"0x0 | 0x3";"";"2.5 | 2.7";"2.6 | 1.7";"4.8";"";"1 | 2";"10 | 10";"";"";"";"";"";"";"";"";"6"
"Iceland";"ISL";"U19 League C";"30-06-2026 15:00";"NS";"Grotta / Kria U19";"";"";"Breidablik II U19";"";"";"0 | 2";"100 | 82";"";"";"1.6 | 0.9";"";"";"2";"0 | 50";"50";"50 | 22";"10 | 22";"40 | 56";"53 | 30";"60 | 44";"90 | 78";"50 | 78";"0x1 | 1x3";"";"4.5 | 2.4";"3 | 3.2";"6.6";"";"2 | 6";"10 | 9";"";"";"";"";"";"";"";"";"0"
"Iceland";"ISL";"U19 League C";"30-06-2026 15:00";"NS";"Selfoss Árb. Æ Stok U19";"";"";"ÍA / Ka / Sk / VÓ II U19";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";" | ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Latvia";"LVA";"Virsliga";"30-06-2026 12:00";"NS";"Rīgas FS";"";"";"FC Daugavpils";"1.14";"13.42";"88 | 70";"100 | 27";"3";"65 | 46";"2.7 | 1";"72 | 50";"4.3 | 11.5";"10";"100 | 0";"0";"90 | 20";"0 | 40";"10 | 40";"90 | 33";"90 | 60";"100 | 60";"10 | 80";"3x1 | 1x0";"26.2";"3 | 0.8";"0.5 | 1";"2.6";"64 | 47";"2 | 6";"10 | 10";"17.3 | 13.4";"7.6 | 14.1";"9.6";"2.9 | 4.9";"6.9 | 4.4";"1.5 | 1";"2.2 | 1.1";"2.9";"4.4"
"Latvia";"LVA";"Virsliga";"30-06-2026 13:00";"NS";"Liepāja";"";"";"Ogre United";"1.32";"7.23";"38 | 2";"44 | 37";"1";"51 | 38";"1.3 | 0.7";"51 | 38";"6.9 | 6.4";"2";"100 | 0";"0";"40 | 20";"10 | 10";"50 | 70";"43 | 23";"50 | 30";"90 | 90";"60 | 80";"2x1 | 3x1";"27.9";"1.3 | 1.1";"1.9 | 3.1";"3.7";"50 | 40";"4 | 10";"10 | 10";"13.6 | 9.6";"13.5 | 19.1";"10.1";"5.2 | 7.6";"4.3 | 3.1";"2.3 | 2.1";"1.9 | 2.2";"4.2";"4.4"
"Mongolia";"MNG";"Premier League";"30-06-2026 05:00";"FT";"Ulaanbaatar";"2";"3";"Central Stallions";"1.40";"5.65";"66 | 60";"95 | 92";"1";"54 | 52";"2.4 | 1.5";"61 | 58";"4.8 | 4.9";"8";"50 | 38";"12";"80 | 40";"0 | 30";"20 | 30";"80 | 50";"80 | 70";"100 | 70";"20 | 60";"2x0 | 1x1";"23.4";"2.8 | 2.7";"1.1 | 1.3";"4";"55 | 51";"1 | 2";"10 | 10";"13.5 | 13.1";"9.8 | 10.4";"10.6";"4.1 | 4.4";"6.1 | 6.5";"2 | 1.9";"1.6 | 1.1";"3.3";"3.5"
"Mongolia";"MNG";"Premier League";"30-06-2026 08:00";"INPLAY_2ND_HALF";"Deren";"1";"1";"Khangarid";"2.25";"2.45";"63 | 49";"100 | 85";"5";"58 | 54";"1.6 | 1.7";"62 | 59";"3.9 | 5";"10";"20 | 40";"40";"50 | 50";"10 | 20";"40 | 30";"53 | 57";"60 | 70";"90 | 80";"50 | 50";"1x2 | 1x2";"20.8";"3.3 | 2.5";"1.2 | 1.6";"4.3";"57 | 51";"3 | 4";"10 | 10";"12.8 | 12.4";"7.5 | 9";"9.6";"3.6 | 4.7";"5.8 | 5.2";"1 | 2";"1.4 | 2.9";"3.6";"3.5"
"Paraguay";"PAR";"Division Intermedia";"30-06-2026 15:30";"NS";"Resistencia";"";"";"Encarnación";"2.11";"3.08";"66 | 42";"37 | 34";"5";"47 | 51";"1.4 | 0.5";"49 | 63";"6.5 | 10.6";"4";"50 | 0";"50";"30 | 10";"50 | 20";"20 | 70";"47 | 17";"80 | 30";"50 | 80";"70 | 90";"1x1 | 1x0";"18.8";"1.1 | 1";"1.1 | 1.8";"2.5";"47 | 51";"10 | 15";"10 | 10";"7.2 | 10.6";"9.6 | 10.1";"8.4";"3.1 | 5.2";"3.3 | 5.2";"3 | 3.5";"3.5 | 3.4";"6.7";"5.7"
"Paraguay";"PAR";"Division Intermedia";"30-06-2026 18:00";"NS";"Independiente FBC";"";"";"Benjamin Aceval";"2.57";"2.48";"66 | 70";"48 | 54";"5";"46 | 48";"1.7 | 2";"50 | 54";"7.6 | 6.6";"2";"50 | 50";"0";"50 | 60";"20 | 20";"30 | 20";"57 | 67";"70 | 80";"80 | 80";"50 | 40";"2x0 | 0x2";"21.8";"1.4 | 1.6";"1.1 | 1";"2.6";"46 | 50";"6 | 3";"10 | 10";"10.7 | 10.6";"11.5 | 10.8";"9.1";"5 | 4.3";"4.6 | 4.4";"3 | 3.3";"1.5 | 2.7";"5.2";"5.7"
"Syria";"SYR";"Premier League";"30-06-2026 21:00";"NS";"Khan Sheikhoun";"";"";"Homs Al Fidaa";"";"";"56 | 100";"24 | 71";"";"";"0.8 | 2.8";"";"";"";"";"";"20 | 90";"20 | 10";"60 | 0";"27 | 93";"40 | 100";"80 | 90";"80 | 10";"0x2 | 0x1";"";"0.7 | 2.1";"1.4 | 0.3";"2.2";"";"14 | 2";"10 | 10";"";"";"";"";"";"";"";"";"3"
"Syria";"SYR";"Premier League";"30-06-2026 21:00";"NS";"Damascus Al Ahli";"";"";"Al Futuwa";"";"";"60 | 38";"54 | 37";"";"";"1.9 | 1.1";"";"";"";"";"";"60 | 30";"10 | 20";"30 | 50";"63 | 37";"70 | 50";"90 | 80";"40 | 70";"3x2 | 2x0";"";"1.6 | 1.1";"1.3 | 1.9";"3";"";"9 | 11";"10 | 10";"";"";"";"";"";"";"";"";"3"
"Syria";"SYR";"Premier League";"30-06-2026 21:00";"NS";"Al-Ittihad Aleppo";"";"";"Al Jaish";"";"";"80 | 77";"92 | 31";"";"61 | 38";"2.5 | 1.6";"58 | 32";"5.4 | 5.6";"10";"40 | 30";"30";"80 | 50";"10 | 10";"10 | 40";"83 | 53";"90 | 60";"90 | 90";"20 | 50";"4x0 | 0x1";"18.4";"2.7 | 0.9";"0.7 | 0.8";"2.6";"60 | 52";"1 | 8";"10 | 10";"14.5 | 5";"8.2 | 9";"2.1";"0.3 | 0";"2.8 | 1";"1.2 | 2";"2.8 | 1";"3.5";"3"
"Syria";"SYR";"Premier League";"30-06-2026 21:00";"NS";"Taliya";"";"";"Hottin";"";"";"66 | 38";"34 | 44";"";"";"1.5 | 1.2";"";"";"10";"30 | 20";"50";"40 | 40";"30 | 0";"30 | 60";"50 | 40";"70 | 40";"70 | 100";"60 | 60";"1x0 | 1x2";"";"1 | 1.3";"1.1 | 1.9";"2.7";"";"6 | 5";"10 | 10";"";"";"";"";"";"";"";"";"3"
"Syria";"SYR";"Premier League";"30-06-2026 21:00";"NS";"Tishreen";"";"";"Jabala";"";"";"63 | 21";"41 | 17";"";"";"1.1 | 0.3";"";"";"10";"60 | 20";"20";"30 | 10";"20 | 0";"50 | 90";"37 | 10";"50 | 10";"80 | 100";"70 | 90";"1x2 | 1x0";"";"1.2 | 0.5";"1.2 | 2.4";"2.6";"";"7 | 15";"10 | 10";"";"";"";"";"";"";"";"";"3"
"Syria";"SYR";"Premier League";"30-06-2026 21:00";"NS";"Al Shorta";"";"";"Horriya";"";"";"35 | 70";"37 | 44";"";"";"1.1 | 1";"";"";"10";"60 | 0";"40";"30 | 30";"20 | 10";"50 | 60";"37 | 33";"50 | 40";"80 | 90";"70 | 70";"1x1 | 1x0";"";"1.1 | 1.3";"2 | 1";"2.7";"";"12 | 10";"10 | 10";"";"";"";"";"";"";"";"";"3"
"Syria";"SYR";"Premier League";"30-06-2026 21:00";"NS";"Al Karama";"";"";"Umayya";"";"";"60 | 56";"82 | 37";"";"";"2 | 1.3";"";"";"9";"44 | 33";"22";"60 | 40";"20 | 10";"20 | 50";"67 | 43";"80 | 50";"80 | 90";"40 | 60";"0x1 | 0x1";"";"2.4 | 1.1";"1.3 | 1.4";"3.1";"";"4 | 13";"10 | 10";"";"";"";"";"";"";"";"";"3"
"Syria";"SYR";"Premier League";"30-06-2026 21:00";"NS";"Al Shouleh";"";"";"Wahda";"";"";"52 | 88";"14 | 48";"";"";"0.5 | 2.3";"";"";"2";"0 | 100";"0";"10 | 70";"20 | 20";"70 | 10";"17 | 77";"30 | 90";"80 | 80";"90 | 30";"1x2 | 0x1";"";"0.4 | 1.4";"1.5 | 0.5";"1.9";"";"16 | 3";"10 | 10";"";"";"";"";"";"";"";"";"3"
"Tanzania";"TAN";"Ligi kuu Bara";"30-06-2026 10:00";"NS";"Namungo";"";"";"Mtibwa Sugar";"1.61";"5.08";"74 | 18";"20 | 27";"1";"48 | 46";"0.9 | 0.4";"64 | 58";"16.8 | 9.8";"10";"40 | 10";"50";"10 | 10";"60 | 10";"30 | 80";"30 | 13";"70 | 20";"40 | 90";"90 | 90";"0x0 | 1x0";"18.9";"0.6 | 0.8";"0.9 | 2.5";"2.4";"50 | 45";"11 | 15";"10 | 10";"10.1 | 7.8";"10.2 | 9.7";"7.7";"3.9 | 4.8";"4.3 | 2.3";"1.9 | 1.8";"1.2 | 0.8";"2.9";"3"
"Tanzania";"TAN";"Ligi kuu Bara";"30-06-2026 10:00";"NS";"Mashujaa";"";"";"Tanzania Prisons";"";"";"74 | 42";"17 | 41";"";"43 | 41";"1.2 | 1.5";"60 | 47";"15.6 | 3.3";"5";"20 | 40";"40";"30 | 50";"30 | 0";"40 | 50";"40 | 50";"60 | 50";"70 | 100";"70 | 50";"0x0 | 0x1";"16";"0.5 | 1.2";"0.9 | 1.8";"2.2";"48 | 43";"10 | 14";"10 | 10";"7.8 | 4";"10.4 | 9.9";"6.2";"4.4 | 3.6";"3 | 1.6";"1.5 | 1.8";"1.1 | 1.1";"2.8";"3"
"Tanzania";"TAN";"Ligi kuu Bara";"30-06-2026 10:00";"NS";"JKT Tanzania";"";"";"Young Africans";"9.95";"1.24";"70 | 84";"34 | 82";"4";"48 | 64";"1.3 | 2.5";"51 | 78";"5.3 | 5.7";"10";"0 | 70";"30";"30 | 80";"40 | 10";"30 | 10";"43 | 83";"70 | 90";"60 | 90";"70 | 20";"0x1 | 0x3";"16.2";"1 | 2.4";"1 | 0.6";"2.5";"50 | 56";"6 | 1";"10 | 10";"5.3 | 13.8";"6.2 | 7";"7.8";"2.8 | 2.9";"2.7 | 7.3";"3.2 | 0.9";"1.3 | 1.8";"3.6";"3"
"Tanzania";"TAN";"Ligi kuu Bara";"30-06-2026 10:00";"NS";"Simba";"";"";"KMC";"1.02";"35.33";"100 | 28";"71 | 27";"3";"66 | 45";"2.8 | 0";"71 | 54";"5.4 | 8.9";"10";"80 | 0";"20";"90 | 0";"10 | 0";"0 | 100";"93 | 0";"100 | 0";"90 | 100";"10 | 100";"1x0 | 1x0";"17";"2.1 | 0.8";"0.4 | 2.2";"2.8";"60 | 48";"2 | 16";"10 | 10";"11.4 | 7.1";"5.6 | 9.8";"7.4";"1.7 | 5.2";"4.6 | 3.3";"1 | 1";"2.9 | 1.3";"3.1";"3"
"Tanzania";"TAN";"Ligi kuu Bara";"30-06-2026 10:00";"NS";"Coastal Union";"";"";"Pamba Jiji";"";"";"56 | 52";"44 | 41";"";"44 | 48";"1.4 | 1";"57 | 61";"6.5 | 5.7";"3";"33 | 67";"0";"40 | 30";"20 | 10";"40 | 60";"47 | 33";"60 | 40";"80 | 90";"60 | 70";"1x1 | 2x0";"16.8";"1.3 | 1.2";"1.4 | 1.5";"2.7";"49 | 46";"9 | 7";"10 | 10";"8.5 | 6.8";"11.1 | 7.1";"7.5";"4.8 | 3.4";"3.7 | 3.1";"1 | 2";"1.4 | 1";"2.7";"3"
"Tanzania";"TAN";"Ligi kuu Bara";"30-06-2026 10:00";"NS";"Azam";"";"";"Dodoma Jiji";"1.15";"14.13";"80 | 60";"61 | 24";"3";"55 | 47";"2.4 | 1.1";"77 | 52";"6.2 | 10";"10";"70 | 10";"20";"80 | 20";"0 | 50";"20 | 30";"80 | 37";"80 | 70";"100 | 50";"20 | 80";"2x0 | 0x0";"18";"1.8 | 0.7";"0.7 | 1.3";"2.2";"55 | 51";"3 | 8";"10 | 10";"11.2 | 7";"7.2 | 10.6";"8.2";"3.1 | 5.1";"5.4 | 2.8";"1.2 | 1.8";"1.6 | 1.4";"3";"3"
"Tanzania";"TAN";"Ligi kuu Bara";"30-06-2026 10:00";"NS";"Mbeya City";"";"";"TRA United SC";"";"";"66 | 70";"27 | 44";"";"50 | 52";"1.2 | 1.5";"56 | 64";"7.1 | 7.2";"";"";"";"30 | 40";"30 | 30";"40 | 30";"40 | 50";"60 | 70";"70 | 70";"70 | 60";"1x1 | 1x1";"15.2";"0.8 | 1.3";"1.1 | 1";"2.1";"48 | 51";"13 | 5";"10 | 10";"5.7 | 9.3";"6.8 | 8.8";"5.8";"2.2 | 3.4";"1.3 | 4.7";"0.8 | 0.9";"1 | 1.4";"2";"3"
"Tanzania";"TAN";"Ligi kuu Bara";"30-06-2026 10:00";"NS";"Fountain Gate";"";"";"Singida Black Stars";"";"";"52 | 66";"37 | 78";"";"46 | 52";"1.1 | 2.1";"64 | 65";"7.9 | 4.2";"3";"0 | 100";"0";"30 | 70";"20 | 0";"50 | 30";"37 | 70";"50 | 70";"80 | 100";"70 | 30";"0x1 | 1x3";"17.4";"1.1 | 2.3";"1.5 | 1.1";"3";"44 | 51";"12 | 4";"10 | 10";"8.7 | 9.7";"10 | 6.4";"7.6";"5 | 2.9";"3.2 | 4.2";"1 | 0.8";"1.4 | 1.3";"2.2";"3"
"United States";"USA";"USL League Two";"30-06-2026 19:00";"NS";"Inter Gainesville";"";"";"Brooke House";"";"";"28 | 32";"31 | 51";"";"49 | 58";"0.8 | 1.2";"42 | 52";"16.1 | 7.5";"5";"20 | 80";"0";"20 | 30";"20 | 30";"60 | 40";"27 | 40";"40 | 60";"80 | 70";"80 | 70";"0x0 | 2x2";"24.5";"0.9 | 1.5";"2.2 | 2.1";"3.4";"44 | 56";"6 | 3";"10 | 10";"14.5 | 11.3";"13.5 | 9.7";"10.2";"7.5 | 4.3";"5.5 | 3";"1 | 3";"2.5 | 2.3";"4.4";"4"
"United States";"USA";"USL League Two";"30-06-2026 20:00";"NS";"Midwest United";"";"";"Michigan Bucks";"";"";"63 | 74";"68 | 68";"";"60 | 57";"1.4 | 2";"47 | 51";"8.8 | 6.6";"10";"20 | 80";"0";"40 | 60";"20 | 20";"40 | 20";"47 | 67";"60 | 80";"80 | 80";"60 | 40";"0x1 | 1x2";"24.8";"2 | 2";"1.2 | 0.9";"3";"43 | 51";"3 | 2";"10 | 10";"17.7 | 14.8";"6.7 | 10.4";"11.2";"2.3 | 4";"9 | 7.2";"2.3 | 1.6";"2 | 2.4";"4.2";"4"
"United States";"USA";"USL League Two";"30-06-2026 20:00";"NS";"Kalamazoo FC";"";"";"Oakland County";"3.63";"1.70";"38 | 77";"82 | 82";"2";"";"1.4 | 2.1";"";"";"10";"50 | 30";"20";"40 | 60";"20 | 30";"40 | 10";"47 | 70";"60 | 90";"80 | 70";"60 | 40";"1x2 | 0x0";"";"2.4 | 2.4";"1.9 | 0.8";"3.8";"";"4 | 1";"10 | 10";"";"";"";"";"";"";"";"";"4"
"United States";"USA";"USL League Two";"30-06-2026 20:00";"NS";"Erie Sports Center";"";"";"Akron City";"";"";"2 | 56";"24 | 54";"";"40 | 50";"0 | 1.3";"40 | 48";"16.4 | 8";"2";"50 | 50";"0";"0 | 40";"0 | 10";"100 | 50";"0 | 43";"0 | 50";"100 | 90";"100 | 60";"0x4 | 1x0";"29";"0.7 | 1.6";"3.7 | 1.4";"3.7";"49 | 48";"7 | 6";"10 | 10";"11.5 | 12.8";"19.5 | 14.2";"14.7";"10.5 | 6.2";"6.5 | 6.2";"2 | 3";"1 | 2.6";"4.3";"4"
"United States";"USA";"USL League Two";"30-06-2026 20:00";"NS";"Charlotte Eagles";"";"";"Hickory";"2.70";"2.11";"60 | 66";"37 | 78";"5";"";"1.2 | 2.1";"";"";"";"";"";"30 | 70";"30 | 0";"40 | 30";"40 | 70";"60 | 70";"70 | 100";"70 | 30";"0x1 | 1x2";"";"1.1 | 2.3";"1.3 | 1.1";"2.9";"";"7 | 2";"10 | 10";"";"";"";"";"";"";"";"";"4"
"United States";"USA";"USL League Two";"30-06-2026 20:00";"NS";"Boston";"";"";"Western Mass Pioneers";"4.66";"1.51";"35 | 70";"51 | 58";"2";"54 | 54";"1.1 | 2.1";"53 | 48";"8.8 | 8.1";"10";"10 | 70";"20";"30 | 60";"20 | 30";"50 | 10";"37 | 70";"50 | 90";"80 | 70";"70 | 40";"0x1 | 0x1";"24.8";"1.5 | 1.7";"2 | 1";"3.1";"57 | 50";"7 | 3";"10 | 10";"13.2 | 13.7";"14.5 | 8.1";"12.2";"7.5 | 2.9";"7.2 | 6.9";"1.2 | 1.4";"2.7 | 1.4";"3.4";"4"
"United States";"USA";"USL League Two";"30-06-2026 20:00";"NS";"Patuxent";"";"";"Hill City";"";"";"2 | 35";"10 | 85";"";"30 | 42";"0 | 1.4";"40 | 38";"13.3 | 4.1";"";"";"";"0 | 40";"0 | 20";"100 | 40";"0 | 47";"0 | 60";"100 | 80";"100 | 60";"0x1 | 0x0";"23.8";"0.3 | 2.5";"4.2 | 2";"4.5";"36 | 48";"11 | 8";"10 | 10";"4 | 10.2";"18.8 | 14.5";"11.2";"9.8 | 7.2";"0.8 | 4.8";"3.2 | 2.2";"0.5 | 1.2";"3.6";"4"
"United States";"USA";"USL League Two";"30-06-2026 20:30";"NS";"Virginia Marauders";"";"";"Annapolis Blues";"10.65";"1.16";"2 | 42";"10 | 78";"4";"32 | 64";"0.3 | 1.3";"34 | 71";"22.7 | 6.3";"2";"0 | 100";"0";"10 | 40";"0 | 10";"90 | 50";"10 | 43";"10 | 50";"100 | 90";"90 | 60";"0x3 | 2x0";"21.9";"0.3 | 2.3";"3.1 | 1.8";"3.8";"43 | 60";"10 | 5";"10 | 10";"6.8 | 14.6";"15.8 | 6.7";"10.2";"9.2 | 3.4";"2.2 | 5.5";"2.8 | 2.3";"1.2 | 1.9";"4.1";"4"
"United States";"USA";"USL League Two";"30-06-2026 21:00";"NS";"Sunflower State";"";"";"Des Moines Menace";"";"";"14 | 35";"41 | 48";"";"";"0.9 | 1";"";"";"5";"40 | 60";"0";"30 | 30";"0 | 10";"70 | 60";"30 | 33";"30 | 40";"100 | 90";"70 | 70";"1x3 | 1x3";"";"1.2 | 1.4";"2.6 | 2";"3.6";"";"5 | 4";"10 | 10";"";"";"";"";"";"";"";"";"4"
"United States";"USA";"USL League Two";"30-06-2026 21:00";"NS";"Memphis";"";"";"Mississippi Brilla";"";"";"35 | 49";"44 | 54";"";"";"0.9 | 1.2";"";"";"5";"0 | 60";"40";"20 | 30";"30 | 30";"50 | 40";"30 | 40";"50 | 60";"70 | 70";"80 | 70";"0x1 | 1x0";"";"1.3 | 1.6";"2 | 1.6";"3.2";"";"6 | 4";"10 | 10";"";"";"";"";"";"";"";"";"4"
"United States";"USA";"USL League Two";"30-06-2026 22:00";"NS";"Colorado Storm";"";"";"Colorado ISA";"";"";"77 | 2";"92 | 44";"";"";"2.5 | 0.4";"";"";"4";"100 | 0";"0";"80 | 0";"10 | 40";"10 | 60";"83 | 13";"90 | 40";"90 | 60";"20 | 100";"4x0 | 0x0";"";"2.7 | 1.3";"0.8 | 3.5";"4.2";"";"2 | 6";"10 | 10";"";"";"";"";"";"";"";"";"4"
"United States";"USA";"USL League Two";"30-06-2026 22:00";"NS";"Snohomish United";"";"";"Tacoma Stars";"1.27";"6.78";"100 | 28";"100 | 68";"3";"55 | 48";"3 | 1.1";"66 | 53";"5.1 | 2";"2";"100 | 0";"0";"100 | 30";"0 | 20";"0 | 50";"100 | 37";"100 | 50";"100 | 80";"0 | 70";"3x0 | 2x1";"18.6";"3.4 | 2";"0.3 | 2.2";"4";"51 | 45";"2 | 4";"10 | 10";"17.2 | 3.9";"11.8 | 4.4";"8.2";"4.2 | 2.1";"7.7 | 2.4";"1.8 | 2.4";"3 | 1.9";"4.5";"4"
"United States";"USA";"USL League Two";"30-06-2026 23:00";"NS";"Ventura County Fusion";"";"";"Tucson";"";"";"80 | 74";"82 | 37";"";"53 | 57";"2.1 | 1.4";"43 | 46";"3.8 | 10.4";"8";"25 | 38";"38";"60 | 30";"30 | 50";"10 | 20";"70 | 47";"90 | 80";"70 | 50";"40 | 70";"2x0 | 1x1";"19.5";"2.4 | 1.1";"0.7 | 0.9";"2.6";"51 | 52";"1 | 4";"10 | 10";"9 | 11.4";"11 | 7.6";"9";"4 | 3.4";"4 | 6.6";"2.3 | 1.8";"1.3 | 1.8";"3.6";"4"
"United States";"USA";"USL League Two";"30-06-2026 23:00";"NS";"Bangers";"";"";"Oly Town";"";"";"52 | 28";"54 | 51";"";"55 | 45";"2.1 | 1.1";"58 | 48";"4.8 | 2.8";"2";"0 | 50";"50";"70 | 30";"0 | 20";"30 | 50";"70 | 37";"70 | 50";"100 | 80";"30 | 70";"1x0 | 0x0";"12.6";"1.6 | 1.5";"1.5 | 2.2";"3.4";"55 | 47";"3 | 6";"10 | 10";"7.7 | 4.2";"6 | 7.2";"6.4";"2.7 | 4.4";"4 | 1.8";"1.2 | 2";"1.8 | 1.6";"3.3";"4"
"United States";"USA";"NPSL";"30-06-2026 19:00";"NS";"Gio's Lions";"";"";"Michigan Rangers";"4.99";"1.46";"42 | 42";"82 | 100";"2";"43 | 41";"1.7 | 1.9";"46 | 38";"5.1 | 2.1";"4";"0 | 100";"0";"50 | 60";"20 | 10";"30 | 30";"57 | 63";"70 | 70";"80 | 90";"50 | 40";"1x1 | 1x2";"25";"2.4 | 3.6";"1.8 | 1.8";"4.8";"48 | 50";"2 | 3";"10 | 10";"12.3 | 8.3";"13 | 16.3";"11.6";"6.3 | 6.3";"5.7 | 5";"3.2 | 3";"1.5 | 2.3";"5";"4.2"
"United States";"USA";"NPSL";"30-06-2026 20:00";"NS";"WC Predators";"";"";"Hershey";"";"";"18 | 2";"92 | 10";"";"";"1.2 | 0";"";"";"";"";"";"30 | 0";"30 | 0";"40 | 100";"40 | 0";"60 | 0";"70 | 100";"70 | 100";"2x3 | 5x0";"";"2.7 | 0.3";"2.5 | 8";"6.8";"";"6 | 8";"10 | 10";"";"";"";"";"";"";"";"";"4.2"
"United States";"USA";"NPSL";"30-06-2026 20:00";"TBA";"Ambassadors Ohio";"";"";"Buffalo Stallions";"1.10";"12.93";"66 | 0";"92 | 37";"3";"";"2.1 | 0.6";"";"";"3";"100 | 0";"0";"70 | 20";"0 | 0";"30 | 80";"70 | 20";"70 | 20";"100 | 100";"30 | 80";"2x1 | 2x1";"";"2.7 | 1.1";"1.1 | 3";"4";"";"3 | 6";"10 | 10";"";"";"";"";"";"";"";"";"4.2"
"United States";"USA";"WPSL";"30-06-2026 19:00";"NS";"865 Alliance W";"";"";"Decatur W";"";"";"77 | 77";"99 | 99";"";"";"1.9 | 2.1";"";"";"";"";"";"60 | 60";"10 | 30";"30 | 10";"63 | 70";"70 | 90";"90 | 70";"40 | 40";"0x1 | 1x1";"";"2.9 | 2.9";"0.8 | 0.8";"3.7";"";"4 | 3";"10 | 10";"";"";"";"";"";"";"";"";"0.9"
"United States";"USA";"WPSL";"30-06-2026 21:00";"NS";"Nashville Rhythm W";"";"";"TN Tempo W";"1.04";"23.00";"77 | 2";"85 | 48";"3";"60 | 35";"1.6 | 1";"64 | 31";"8.2 | 6.9";"3";"67 | 0";"33";"50 | 30";"10 | 10";"40 | 60";"53 | 33";"60 | 40";"90 | 90";"50 | 70";"6x0 | 3x0";"31.2";"2.5 | 1.4";"0.8 | 3.2";"4";"57 | 43";"2 | 7";"10 | 10";"20.6 | 9.6";"13.2 | 19";"14.8";"5.2 | 9.4";"10.6 | 4.4";"0.8 | 0.2";"0.4 | 2";"1.7";"0.9"
"United States";"USA";"WPSL";"30-06-2026 23:00";"NS";"Yuba W";"";"";"Davis W";"";"";"21 | 52";"27 | 27";"";"";"0.4 | 1.1";"";"";"2";"0 | 100";"0";"11 | 30";"11 | 20";"78 | 50";"15 | 37";"22 | 50";"89 | 80";"89 | 70";"0x1 | 0x1";"";"0.8 | 0.8";"2.4 | 1.5";"2.8";"";"5 | 4";"9 | 10";"";"";"";"";"";"";"";"";"0.9"
"United States";"USA";"WPSL";"30-06-2026 23:00";"NS";"Davis W";"";"";"California Storm W";"";"";"52 | 100";"27 | 100";"";"";"1.1 | 2.6";"";"";"7";"0 | 71";"29";"30 | 80";"20 | 20";"50 | 0";"37 | 87";"50 | 100";"80 | 80";"70 | 20";"0x3 | 0x2";"";"0.8 | 3.2";"1.5 | 0.3";"2.9";"";"4 | 1";"10 | 10";"";"";"";"";"";"";"";"";"0.9"
"United States";"USA";"UWS";"30-06-2026 20:30";"NS";"Michigan Stars W";"";"";"Michigan Jaguars II W";"";"";"18 | 2";"61 | 68";"";"";"1 | 1.2";"";"";"";"";"";"20 | 40";"40 | 0";"40 | 60";"33 | 40";"60 | 40";"60 | 100";"80 | 60";"1x1 | 0x2";"";"1.8 | 2";"2.5 | 4";"5.2";"";"8 | 7";"10 | 5";"";"";"";"";"";"";"";"";"0"
"Vietnam";"VIE";"U21 Championship";"30-06-2026 03:30";"TBA";"TĐTT Gia Lai U21";"";"";"Đà Nẵng U21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";" | ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Vietnam";"VIE";"U21 Championship";"30-06-2026 04:30";"FT";"Đồng Nai U21";"1";"0";"Mê Kông Cần Thơ U21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";" | ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
